day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
0;26000;INTARIAN_PEPPER_ROOT;12019;11;12016;24;;;12033;11;;;;;12026.0;1518.0
0;26000;ASH_COATED_OSMIUM;9993;15;9990;27;;;10009;15;10011;27;;;10001.0;173.65625
0;26100;ASH_COATED_OSMIUM;9993;14;9990;24;;;10009;14;10011;24;;;10001.0;181.125
0;26100;INTARIAN_PEPPER_ROOT;;;;;;;12033;9;12036;22;;;12033.0;1526.0
0;26200;ASH_COATED_OSMIUM;9991;27;;;;;10009;14;10012;27;;;10000.0;152.75
0;26200;INTARIAN_PEPPER_ROOT;12020;11;12017;16;;;12033;11;12036;16;;;12026.5;1534.0
0;26300;INTARIAN_PEPPER_ROOT;12020;10;12017;17;;;12033;10;12036;17;;;12026.5;1542.0
0;26300;ASH_COATED_OSMIUM;;;;;;;10009;11;10012;25;;;10009.0;154.15625
0;26400;INTARIAN_PEPPER_ROOT;12020;9;12017;17;;;12033;9;12036;17;;;12026.5;1550.0
0;26400;ASH_COATED_OSMIUM;9994;14;9991;27;;;9999;10;10010;14;10012;27;9996.5;129.90625
0;26500;ASH_COATED_OSMIUM;9994;13;9991;21;;;9999;5;10010;13;10012;21;9996.5;159.125
0;26500;INTARIAN_PEPPER_ROOT;12020;8;;;;;12033;8;12036;23;;;12026.5;1558.0
0;26600;ASH_COATED_OSMIUM;9994;14;;;;;10010;14;10013;29;;;10002.0;172.21875
0;26600;INTARIAN_PEPPER_ROOT;12020;12;12017;18;;;12033;12;12036;18;;;12026.5;1566.0
0;26700;INTARIAN_PEPPER_ROOT;12020;12;;;;;12036;23;;;;;12028.0;1574.0
0;26700;ASH_COATED_OSMIUM;9994;10;9992;26;;;10010;10;10013;26;;;10002.0;169.625
0;26800;INTARIAN_PEPPER_ROOT;12020;10;12017;21;;;12033;10;;;;;12026.5;1582.0
0;26800;ASH_COATED_OSMIUM;9991;20;;;;;10010;10;10012;20;;;10000.5;175.203125
0;26900;ASH_COATED_OSMIUM;9993;11;9991;22;;;10009;11;;;;;10001.0;190.796875
0;26900;INTARIAN_PEPPER_ROOT;12020;8;12017;25;;;12033;8;12036;25;;;12026.5;1590.0
0;27000;ASH_COATED_OSMIUM;9990;26;;;;;10009;10;10011;26;;;9999.5;197.015625
0;27000;INTARIAN_PEPPER_ROOT;;;;;;;12034;12;12037;18;;;12034.0;1598.0
0;27100;INTARIAN_PEPPER_ROOT;12021;12;12018;25;;;12034;12;12037;25;;;12027.5;1606.0
0;27100;ASH_COATED_OSMIUM;9991;27;;;;;10012;27;;;;;10001.5;190.828125
0;27200;INTARIAN_PEPPER_ROOT;12018;22;;;;;;;;;;;12018.0;1614.0
0;27200;ASH_COATED_OSMIUM;;;;;;;10009;10;10011;23;;;10009.0;200.34375
0;27300;ASH_COATED_OSMIUM;10002;10;;;;;10009;15;10011;25;;;10005.5;200.109375
0;27300;INTARIAN_PEPPER_ROOT;12018;20;;;;;12034;9;;;;;12026.0;1622.0
0;27400;ASH_COATED_OSMIUM;9993;10;9991;22;;;10009;10;;;;;10001.0;192.09375
0;27400;INTARIAN_PEPPER_ROOT;12021;11;12018;19;;;12034;11;12037;19;;;12027.5;1630.0
0;27500;INTARIAN_PEPPER_ROOT;12021;9;;;;;12034;9;12037;19;;;12027.5;1638.0
0;27500;ASH_COATED_OSMIUM;9993;11;;;;;10009;11;10012;30;;;10001.0;197.25
0;27600;INTARIAN_PEPPER_ROOT;12021;11;12018;20;;;12037;20;;;;;12029.0;1646.0
0;27600;ASH_COATED_OSMIUM;9993;14;9991;26;;;10009;14;10012;26;;;10001.0;205.5625
0;27700;ASH_COATED_OSMIUM;9993;12;9991;30;;;10009;12;10012;30;;;10001.0;205.78125
0;27700;INTARIAN_PEPPER_ROOT;12021;10;12018;18;;;12030;5;12034;10;12037;18;12025.5;1654.0
0;27800;ASH_COATED_OSMIUM;9992;14;9990;20;;;10008;14;;;;;10000.0;222.65625
0;27800;INTARIAN_PEPPER_ROOT;12021;9;12018;25;;;12034;9;12037;25;;;12027.5;1662.0
0;27900;INTARIAN_PEPPER_ROOT;12018;22;;;;;12034;8;12037;22;;;12026.0;1670.0
0;27900;ASH_COATED_OSMIUM;9992;14;9990;29;;;10008;14;10011;29;;;10000.0;229.625
0;28000;INTARIAN_PEPPER_ROOT;12021;8;12018;25;;;12035;8;;;;;12028.0;1678.0
0;28000;ASH_COATED_OSMIUM;9992;13;9990;22;;;10008;13;10011;22;;;10000.0;235.4375
0;28100;ASH_COATED_OSMIUM;;;;;;;10008;15;;;;;10008.0;242.25
0;28100;INTARIAN_PEPPER_ROOT;12022;10;;;;;12035;10;12038;20;;;12028.5;1686.0
0;28200;ASH_COATED_OSMIUM;9990;23;;;;;10009;10;10011;23;;;9999.5;221.46875
0;28200;INTARIAN_PEPPER_ROOT;12022;8;;;;;12038;19;;;;;12030.0;1694.0
0;28300;INTARIAN_PEPPER_ROOT;12022;9;;;;;12035;9;;;;;12028.5;1702.0
0;28300;ASH_COATED_OSMIUM;9993;12;9990;28;;;10009;12;10011;28;;;10001.0;220.0625
0;28400;INTARIAN_PEPPER_ROOT;12019;16;;;;;12035;8;12038;16;;;12027.0;1710.0
0;28400;ASH_COATED_OSMIUM;9993;15;;;;;10009;15;10011;20;;;10001.0;229.3125
0;28500;ASH_COATED_OSMIUM;9993;14;9990;28;;;10009;14;10011;28;;;10001.0;225.21875
0;28500;INTARIAN_PEPPER_ROOT;12022;12;12019;25;;;12035;12;12038;25;;;12028.5;1718.0
0;28600;ASH_COATED_OSMIUM;9990;26;;;;;10009;12;10011;26;;;9999.5;220.65625
0;28600;INTARIAN_PEPPER_ROOT;12019;20;;;;;12035;12;;;;;12027.0;1726.0
0;28700;INTARIAN_PEPPER_ROOT;12022;9;;;;;12035;9;12038;19;;;12028.5;1734.0
0;28700;ASH_COATED_OSMIUM;9991;22;;;;;10010;14;10012;22;;;10000.5;193.625
0;28800;INTARIAN_PEPPER_ROOT;12022;10;12019;15;;;12035;10;12038;15;;;12028.5;1742.0
0;28800;ASH_COATED_OSMIUM;9993;14;9991;21;;;10009;14;;;;;10001.0;200.90625
0;28900;INTARIAN_PEPPER_ROOT;12022;9;12019;23;;;12038;23;;;;;12030.0;1750.0
0;28900;ASH_COATED_OSMIUM;9993;11;9991;22;;;10009;11;;;;;10001.0;213.34375
0;29000;INTARIAN_PEPPER_ROOT;12022;10;12019;18;;;12036;10;12039;18;;;12029.0;1758.0
0;29000;ASH_COATED_OSMIUM;9991;24;;;;;10009;11;10012;24;;;10000.0;213.8125
0;29100;INTARIAN_PEPPER_ROOT;;;;;;;12036;10;12039;20;;;12036.0;1766.0
0;29100;ASH_COATED_OSMIUM;9993;12;9990;23;;;10009;12;10011;23;;;10001.0;223.640625
0;29200;ASH_COATED_OSMIUM;9993;12;;;;;10009;12;10011;22;;;10001.0;228.6875
0;29200;INTARIAN_PEPPER_ROOT;12020;24;;;;;12036;10;;;;;12028.0;1774.0
0;29300;ASH_COATED_OSMIUM;9993;10;;;;;10009;10;10011;22;;;10001.0;225.671875
0;29300;INTARIAN_PEPPER_ROOT;12023;10;12020;24;;;12025;4;12036;10;12039;24;12024.0;1782.0
0;29400;ASH_COATED_OSMIUM;9990;23;;;;;10011;23;;;;;10000.5;225.671875
0;29400;INTARIAN_PEPPER_ROOT;12023;8;;;;;12036;8;;;;;12029.5;1790.0
0;29500;ASH_COATED_OSMIUM;9998;2;9990;20;;;10011;20;;;;;10004.5;224.5625
0;29500;INTARIAN_PEPPER_ROOT;12023;12;12020;15;;;12036;12;12039;15;;;12029.5;1798.0
0;29600;ASH_COATED_OSMIUM;9993;12;9990;26;;;10009;12;;;;;10001.0;231.984375
0;29600;INTARIAN_PEPPER_ROOT;12023;12;;;;;12036;12;12039;21;;;12029.5;1806.0
0;29700;ASH_COATED_OSMIUM;9990;22;;;;;10008;15;10011;22;;;9999.0;235.109375
0;29700;INTARIAN_PEPPER_ROOT;12023;12;12020;21;;;12036;12;12039;21;;;12029.5;1814.0
0;29800;ASH_COATED_OSMIUM;9993;13;9990;25;;;10011;25;;;;;10002.0;227.359375
0;29800;INTARIAN_PEPPER_ROOT;12023;9;;;;;12036;9;12039;16;;;12029.5;1822.0
0;29900;INTARIAN_PEPPER_ROOT;12023;12;12020;16;;;12036;12;;;;;12029.5;1830.0
0;29900;ASH_COATED_OSMIUM;9993;10;9990;30;;;10009;10;;;;;10001.0;224.640625
0;30000;INTARIAN_PEPPER_ROOT;12023;11;;;;;12040;20;;;;;12031.5;1838.0
0;30000;ASH_COATED_OSMIUM;9993;11;;;;;10009;11;;;;;10001.0;228.34375
0;30100;INTARIAN_PEPPER_ROOT;12024;12;12021;25;;;12037;12;;;;;12030.5;1846.0
0;30100;ASH_COATED_OSMIUM;9993;15;;;;;10009;15;;;;;10001.0;221.21875
0;30200;INTARIAN_PEPPER_ROOT;12021;17;;;;;;;;;;;12021.0;1854.0
0;30200;ASH_COATED_OSMIUM;9993;11;9991;28;;;10009;11;;;;;10001.0;218.046875
0;30300;ASH_COATED_OSMIUM;9993;14;9991;29;;;10009;14;10012;29;;;10001.0;217.71875
0;30300;INTARIAN_PEPPER_ROOT;12024;8;12021;22;;;12037;8;12040;22;;;12030.5;1862.0
0;30400;INTARIAN_PEPPER_ROOT;12024;10;12021;16;;;12040;16;;;;;12032.0;1870.0
0;30400;ASH_COATED_OSMIUM;9993;10;9990;30;;;10009;10;;;;;10001.0;230.71875
0;30500;ASH_COATED_OSMIUM;9990;28;;;;;10009;11;10011;28;;;9999.5;232.171875
0;30500;INTARIAN_PEPPER_ROOT;12024;8;12021;18;;;;;;;;;12024.0;1878.0
0;30600;INTARIAN_PEPPER_ROOT;12024;12;12021;25;;;12037;12;12040;25;;;12030.5;1886.0
0;30600;ASH_COATED_OSMIUM;9993;11;9990;30;;;10009;11;10011;30;;;10001.0;228.1875
0;30700;ASH_COATED_OSMIUM;;;;;;;10009;12;10011;27;;;10009.0;230.125
0;30700;INTARIAN_PEPPER_ROOT;12024;9;12021;24;;;12037;9;12040;24;;;12030.5;1894.0
0;30800;INTARIAN_PEPPER_ROOT;12024;10;12021;23;;;12037;10;12040;23;;;12030.5;1902.0
0;30800;ASH_COATED_OSMIUM;9990;29;;;;;10009;10;;;;;9999.5;226.484375
0;30900;ASH_COATED_OSMIUM;9993;11;;;;;10009;11;10011;21;;;10001.0;228.375
0;30900;INTARIAN_PEPPER_ROOT;12021;23;;;;;12037;8;12040;23;;;12029.0;1910.0
0;31000;INTARIAN_PEPPER_ROOT;12024;10;12021;18;;;12041;18;;;;;12032.5;1918.0
0;31000;ASH_COATED_OSMIUM;9990;26;;;;;10009;12;10011;26;;;9999.5;227.1875
0;31100;ASH_COATED_OSMIUM;9990;23;;;;;10008;13;;;;;9999.0;236.703125
0;31100;INTARIAN_PEPPER_ROOT;;;;;;;;;;;;;0.0;1926.0
0;31200;INTARIAN_PEPPER_ROOT;12025;11;;;;;12041;18;;;;;12033.0;1934.0
0;31200;ASH_COATED_OSMIUM;9993;15;9990;21;;;10009;15;;;;;10001.0;222.921875
0;31300;ASH_COATED_OSMIUM;9993;14;;;;;10009;14;10011;20;;;10001.0;228.34375
0;31300;INTARIAN_PEPPER_ROOT;12022;22;;;;;;;;;;;12022.0;1942.0
0;31400;INTARIAN_PEPPER_ROOT;12025;10;12022;20;;;12038;10;12041;20;;;12031.5;1950.0
0;31400;ASH_COATED_OSMIUM;9998;5;9993;11;9990;22;10011;22;;;;;10004.5;223.890625
0;31500;ASH_COATED_OSMIUM;9993;11;9990;21;;;10009;11;;;;;10001.0;222.265625
0;31500;INTARIAN_PEPPER_ROOT;12025;12;12022;15;;;12038;12;;;;;12031.5;1958.0
0;31600;INTARIAN_PEPPER_ROOT;12022;16;;;;;12038;8;12041;16;;;12030.0;1966.0
0;31600;ASH_COATED_OSMIUM;9993;13;9990;24;;;10009;13;10011;24;;;10001.0;223.453125
0;31700;ASH_COATED_OSMIUM;9993;10;9990;29;;;10009;10;10011;29;;;10001.0;222.34375
0;31700;INTARIAN_PEPPER_ROOT;12035;4;12025;12;;;12038;12;12041;21;;;12036.5;1974.0
0;31800;INTARIAN_PEPPER_ROOT;12025;12;;;;;12038;12;12041;19;;;12031.5;1982.0
0;31800;ASH_COATED_OSMIUM;9993;13;9990;22;;;10009;13;10011;22;;;10001.0;228.84375
0;31900;ASH_COATED_OSMIUM;9993;11;9990;26;;;10009;11;10011;26;;;10001.0;224.4375
0;31900;INTARIAN_PEPPER_ROOT;12025;11;12022;19;;;12038;11;;;;;12031.5;1990.0
0;32000;INTARIAN_PEPPER_ROOT;12025;11;12022;20;;;12039;11;12042;20;;;12032.0;1998.0
0;32000;ASH_COATED_OSMIUM;9993;15;9990;20;;;10009;15;10011;20;;;10001.0;222.5
0;32100;ASH_COATED_OSMIUM;9991;25;;;;;10009;12;10012;25;;;10000.0;216.21875
0;32100;INTARIAN_PEPPER_ROOT;12026;8;;;;;12039;8;;;;;12032.5;2006.0
0;32200;INTARIAN_PEPPER_ROOT;12026;9;12023;24;;;12039;9;12042;24;;;12032.5;2014.0
0;32200;ASH_COATED_OSMIUM;9999;2;9994;13;9991;24;10010;13;10012;24;;;10004.5;211.125
0;32300;ASH_COATED_OSMIUM;9993;13;9991;30;;;10009;13;10012;30;;;10001.0;214.46875
0;32300;INTARIAN_PEPPER_ROOT;12026;9;12023;21;;;12042;21;;;;;12034.0;2022.0
0;32400;INTARIAN_PEPPER_ROOT;;;;;;;12039;12;;;;;12039.0;2030.0
0;32400;ASH_COATED_OSMIUM;9993;15;9991;29;;;10009;15;;;;;10001.0;220.109375
0;32500;ASH_COATED_OSMIUM;9993;15;9990;24;;;10002;3;10009;15;10011;24;9997.5;225.171875
0;32500;INTARIAN_PEPPER_ROOT;12023;17;;;;;12039;12;12042;17;;;12031.0;2038.0
0;32600;INTARIAN_PEPPER_ROOT;12036;5;12026;10;;;12039;10;12042;20;;;12037.5;2046.0
0;32600;ASH_COATED_OSMIUM;9990;26;;;;;10009;12;10011;26;;;9999.5;230.0
0;32700;ASH_COATED_OSMIUM;;;;;;;10008;10;10011;30;;;10008.0;237.546875
0;32700;INTARIAN_PEPPER_ROOT;12026;11;12023;23;;;12042;23;;;;;12034.0;2054.0
0;32800;INTARIAN_PEPPER_ROOT;12026;10;12023;20;;;12039;10;12042;20;;;12032.5;2062.0
0;32800;ASH_COATED_OSMIUM;9992;11;9990;29;;;10008;11;10011;29;;;10000.0;242.484375
0;32900;ASH_COATED_OSMIUM;9990;20;;;;;10008;10;;;;;9999.0;238.59375
0;32900;INTARIAN_PEPPER_ROOT;12023;19;;;;;12039;11;12042;19;;;12031.0;2070.0
0;33000;INTARIAN_PEPPER_ROOT;12026;10;;;;;12043;19;;;;;12034.5;2078.0
0;33000;ASH_COATED_OSMIUM;9992;13;9990;28;;;10008;13;10011;28;;;10000.0;238.125
0;33100;ASH_COATED_OSMIUM;9990;25;;;;;10008;13;;;;;9999.0;238.421875
0;33100;INTARIAN_PEPPER_ROOT;12027;11;12024;24;;;12040;11;12043;24;;;12033.5;2086.0
0;33200;INTARIAN_PEPPER_ROOT;12027;11;12024;19;;;12040;11;12043;19;;;12033.5;2094.0
0;33200;ASH_COATED_OSMIUM;9992;15;9990;23;;;10008;15;10011;23;;;10000.0;242.296875
0;33300;INTARIAN_PEPPER_ROOT;12027;10;12024;15;;;12040;10;;;;;12033.5;2102.0
0;33300;ASH_COATED_OSMIUM;9992;10;9990;30;;;10008;10;;;;;10000.0;232.78125
0;33400;INTARIAN_PEPPER_ROOT;12027;9;12024;19;;;12040;9;12043;19;;;12033.5;2110.0
0;33400;ASH_COATED_OSMIUM;9993;13;9990;20;;;10009;13;10011;20;;;10001.0;231.078125
0;33500;INTARIAN_PEPPER_ROOT;12027;10;12024;24;;;12040;10;;;;;12033.5;2118.0
0;33500;ASH_COATED_OSMIUM;9990;21;;;;;10011;21;;;;;10000.5;229.078125
0;33600;ASH_COATED_OSMIUM;9999;3;9993;13;9991;27;10009;13;;;;;10004.0;221.21875
0;33600;INTARIAN_PEPPER_ROOT;12027;11;12024;22;;;12040;11;12043;22;;;12033.5;2126.0
0;33700;ASH_COATED_OSMIUM;9991;25;;;;;10009;13;;;;;10000.0;213.609375
0;33700;INTARIAN_PEPPER_ROOT;12027;8;12024;16;;;12040;8;12043;16;;;12033.5;2134.0
0;33800;ASH_COATED_OSMIUM;9991;21;;;;;;;;;;;9991.0;205.859375
0;33800;INTARIAN_PEPPER_ROOT;12027;11;12024;25;;;12040;11;;;;;12033.5;2142.0
0;33900;ASH_COATED_OSMIUM;9994;12;;;;;10010;12;;;;;10002.0;195.421875
0;33900;INTARIAN_PEPPER_ROOT;12027;8;;;;;;;;;;;12027.0;2150.0
0;34000;ASH_COATED_OSMIUM;9994;13;9991;28;;;10010;13;10012;28;;;10002.0;205.734375
0;34000;INTARIAN_PEPPER_ROOT;12027;10;12024;25;;;12044;25;;;;;12035.5;2158.0
0;34100;ASH_COATED_OSMIUM;9994;12;9991;25;;;10010;12;;;;;10002.0;208.5625
0;34100;INTARIAN_PEPPER_ROOT;12028;10;12025;15;;;12044;15;;;;;12036.0;2166.0
0;34200;ASH_COATED_OSMIUM;9993;15;9990;30;;;10009;15;10011;30;;;10001.0;224.734375
0;34200;INTARIAN_PEPPER_ROOT;12025;25;;;;;12041;12;12044;25;;;12033.0;2174.0
0;34300;INTARIAN_PEPPER_ROOT;12028;10;12025;15;;;;;;;;;12028.0;2182.0
0;34300;ASH_COATED_OSMIUM;9993;15;9990;28;;;;;;;;;9993.0;231.109375
0;34400;INTARIAN_PEPPER_ROOT;12028;10;12025;21;;;12041;10;12044;21;;;12034.5;2190.0
0;34400;ASH_COATED_OSMIUM;9990;28;;;;;10009;12;10011;28;;;9999.5;226.640625
0;34500;INTARIAN_PEPPER_ROOT;12028;8;;;;;12041;8;12044;22;;;12034.5;2198.0
0;34500;ASH_COATED_OSMIUM;9993;12;9991;22;;;10009;12;;;;;10001.0;221.203125
0;34600;INTARIAN_PEPPER_ROOT;12025;19;;;;;12041;12;12044;19;;;12033.0;2206.0
0;34600;ASH_COATED_OSMIUM;9991;24;;;;;10009;10;10012;24;;;10000.0;217.859375
0;34700;ASH_COATED_OSMIUM;9993;14;9990;23;;;10009;14;;;;;10001.0;224.28125
0;34700;INTARIAN_PEPPER_ROOT;12028;8;;;;;12041;8;12044;20;;;12034.5;2214.0
0;34800;ASH_COATED_OSMIUM;9993;11;9991;22;;;10009;11;10012;22;;;10001.0;219.625
0;34800;INTARIAN_PEPPER_ROOT;12025;21;;;;;12041;10;12044;21;;;12033.0;2222.0
0;34900;INTARIAN_PEPPER_ROOT;12028;12;12025;15;;;12041;12;;;;;12034.5;2230.0
0;34900;ASH_COATED_OSMIUM;9993;15;;;;;10009;15;;;;;10001.0;220.96875
0;35000;INTARIAN_PEPPER_ROOT;12025;21;;;;;;;;;;;12025.0;2238.0
0;35000;ASH_COATED_OSMIUM;9993;10;9990;29;;;10009;10;10011;29;;;10001.0;223.125
0;35100;ASH_COATED_OSMIUM;9993;13;9991;21;;;10009;13;10012;21;;;10001.0;216.671875
0;35100;INTARIAN_PEPPER_ROOT;12029;10;12026;18;;;12042;10;12045;18;;;12035.5;2246.0
0;35200;ASH_COATED_OSMIUM;9993;15;9991;24;;;10009;15;10012;24;;;10001.0;216.5625
0;35200;INTARIAN_PEPPER_ROOT;12029;11;12026;24;;;12042;11;12045;24;;;12035.5;2254.0
0;35300;INTARIAN_PEPPER_ROOT;;;;;;;12042;9;12045;16;;;12042.0;2262.0
0;35300;ASH_COATED_OSMIUM;9993;14;9991;22;;;10009;14;10012;22;;;10001.0;215.328125
0;35400;INTARIAN_PEPPER_ROOT;12029;8;;;;;12042;8;;;;;12035.5;2270.0
0;35400;ASH_COATED_OSMIUM;9994;10;9991;25;;;10012;25;;;;;10003.0;208.53125
0;35500;ASH_COATED_OSMIUM;9993;11;9991;27;;;10012;27;;;;;10002.5;214.640625
0;35500;INTARIAN_PEPPER_ROOT;12029;11;12026;19;;;12042;11;12045;19;;;12035.5;2278.0
0;35600;ASH_COATED_OSMIUM;;;;;;;;;;;;;0.0;215.15625
0;35600;INTARIAN_PEPPER_ROOT;12029;8;;;;;12045;19;;;;;12037.0;2286.0
0;35700;INTARIAN_PEPPER_ROOT;;;;;;;12042;11;12045;17;;;12042.0;2294.0
0;35700;ASH_COATED_OSMIUM;9993;14;9991;29;;;10009;14;10012;29;;;10001.0;212.140625
0;35800;INTARIAN_PEPPER_ROOT;12026;23;;;;;12042;10;12045;23;;;12034.0;2302.0
0;35800;ASH_COATED_OSMIUM;9993;14;9991;21;;;10009;14;10012;21;;;10001.0;216.75
0;35900;ASH_COATED_OSMIUM;9993;10;9991;28;;;10009;10;;;;;10001.0;218.46875
0;35900;INTARIAN_PEPPER_ROOT;12029;10;;;;;12042;10;;;;;12035.5;2310.0
0;36000;ASH_COATED_OSMIUM;9993;12;9991;30;;;10009;12;10012;30;;;10001.0;218.796875
0;36000;INTARIAN_PEPPER_ROOT;12026;24;;;;;12046;24;;;;;12036.0;2318.0
0;36100;INTARIAN_PEPPER_ROOT;12030;9;;;;;12046;16;;;;;12038.0;2326.0
0;36100;ASH_COATED_OSMIUM;9993;14;9991;21;;;10009;14;;;;;10001.0;216.171875
0;36200;INTARIAN_PEPPER_ROOT;12030;11;12027;16;;;12043;11;;;;;12036.5;2334.0
0;36200;ASH_COATED_OSMIUM;9993;12;;;;;10009;12;10012;29;;;10001.0;216.359375
0;36300;ASH_COATED_OSMIUM;9992;13;9990;30;;;10002;5;10011;30;;;9997.0;236.40625
0;36300;INTARIAN_PEPPER_ROOT;12030;12;12027;21;;;12043;12;12046;21;;;12036.5;2342.0
0;36400;ASH_COATED_OSMIUM;9992;12;9990;28;;;10002;5;10008;12;10011;28;9997.0;240.84375
0;36400;INTARIAN_PEPPER_ROOT;12030;8;12027;23;;;12046;23;;;;;12038.0;2350.0
0;36500;INTARIAN_PEPPER_ROOT;12030;9;12027;16;;;12046;16;;;;;12038.0;2358.0
0;36500;ASH_COATED_OSMIUM;9992;14;9989;27;;;10008;14;10010;27;;;10000.0;248.53125
0;36600;INTARIAN_PEPPER_ROOT;12027;20;;;;;12046;20;;;;;12036.5;2366.0
0;36600;ASH_COATED_OSMIUM;9989;30;;;;;10008;11;10010;30;;;9998.5;249.140625
0;36700;ASH_COATED_OSMIUM;9992;11;;;;;10010;21;;;;;10001.0;246.546875
0;36700;INTARIAN_PEPPER_ROOT;12030;8;12027;18;;;12043;8;12046;18;;;12036.5;2374.0
0;36800;ASH_COATED_OSMIUM;9992;13;9989;23;;;10008;13;10010;23;;;10000.0;250.84375
0;36800;INTARIAN_PEPPER_ROOT;12030;9;12027;18;;;12043;9;12046;18;;;12036.5;2382.0
0;36900;INTARIAN_PEPPER_ROOT;12030;11;12027;15;;;12046;15;;;;;12038.0;2390.0
0;36900;ASH_COATED_OSMIUM;9989;22;;;;;10008;11;10010;22;;;9998.5;243.046875
0;37000;INTARIAN_PEPPER_ROOT;12030;11;12027;24;;;12044;11;12047;24;;;12037.0;2398.0
0;37000;ASH_COATED_OSMIUM;9990;20;;;;;10008;12;10011;20;;;9999.0;239.8125
0;37100;ASH_COATED_OSMIUM;9992;15;9990;24;;;10011;24;;;;;10001.5;241.15625
0;37100;INTARIAN_PEPPER_ROOT;12031;12;12028;24;;;12044;12;12047;24;;;12037.5;2406.0
0;37200;ASH_COATED_OSMIUM;9989;27;;;;;10010;27;;;;;9999.5;249.46875
0;37200;INTARIAN_PEPPER_ROOT;12031;8;12028;21;;;12047;21;;;;;12039.0;2414.0
0;37300;INTARIAN_PEPPER_ROOT;12028;19;;;;;12044;8;12047;19;;;12036.0;2422.0
0;37300;ASH_COATED_OSMIUM;9992;11;9989;22;;;10008;11;10010;22;;;10000.0;247.390625
0;37400;INTARIAN_PEPPER_ROOT;12031;10;12028;21;;;12044;10;12047;21;;;12037.5;2430.0
0;37400;ASH_COATED_OSMIUM;9992;13;9990;22;;;10008;13;10011;22;;;10000.0;245.0625
0;37500;ASH_COATED_OSMIUM;9992;10;9990;30;;;10008;10;10011;30;;;10000.0;241.625
0;37500;INTARIAN_PEPPER_ROOT;12031;11;12028;20;;;12044;11;12047;20;;;12037.5;2438.0
0;37600;ASH_COATED_OSMIUM;9992;11;9990;24;;;10011;24;;;;;10001.5;240.40625
0;37600;INTARIAN_PEPPER_ROOT;12028;22;;;;;12044;8;12047;22;;;12036.0;2446.0
0;37700;INTARIAN_PEPPER_ROOT;12031;8;12028;24;;;12044;8;12047;24;;;12037.5;2454.0
0;37700;ASH_COATED_OSMIUM;9990;20;;;;;10009;11;10011;20;;;9999.5;250.75
0;37800;INTARIAN_PEPPER_ROOT;12028;16;;;;;12044;9;12047;16;;;12036.0;2462.0
0;37800;ASH_COATED_OSMIUM;9993;15;9991;23;;;10009;15;;;;;10001.0;238.84375
0;37900;INTARIAN_PEPPER_ROOT;12031;11;12028;24;;;12044;11;12047;24;;;12037.5;2470.0
0;37900;ASH_COATED_OSMIUM;9992;11;9990;27;;;10008;11;10011;27;;;10000.0;257.75
0;38000;INTARIAN_PEPPER_ROOT;12031;12;12028;16;;;12048;16;;;;;12039.5;2478.0
0;38000;ASH_COATED_OSMIUM;9993;13;9990;30;;;10009;13;;;;;10001.0;250.734375
0;38100;ASH_COATED_OSMIUM;9993;13;9990;28;;;10009;13;;;;;10001.0;247.265625
0;38100;INTARIAN_PEPPER_ROOT;12032;12;12029;23;;;12045;12;12048;23;;;12038.5;2486.0
0;38200;ASH_COATED_OSMIUM;9993;12;9990;29;;;10009;12;10011;29;;;10001.0;251.625
0;38200;INTARIAN_PEPPER_ROOT;12032;9;;;;;12048;18;;;;;12040.0;2494.0
0;38300;ASH_COATED_OSMIUM;9993;11;;;;;10009;11;10011;22;;;10001.0;251.4375
0;38300;INTARIAN_PEPPER_ROOT;12029;24;;;;;12045;10;12048;24;;;12037.0;2502.0
0;38400;ASH_COATED_OSMIUM;9993;11;9990;29;;;10009;11;10011;29;;;10001.0;242.75
0;38400;INTARIAN_PEPPER_ROOT;12032;8;;;;;12045;8;12048;15;;;12038.5;2510.0
0;38500;ASH_COATED_OSMIUM;9993;12;9991;22;;;10009;12;10012;22;;;10001.0;239.78125
0;38500;INTARIAN_PEPPER_ROOT;12032;10;;;;;;;;;;;12032.0;2518.0
0;38600;ASH_COATED_OSMIUM;9993;12;9990;29;;;10009;12;10011;29;;;10001.0;257.8125
0;38600;INTARIAN_PEPPER_ROOT;12032;12;;;;;12045;12;12048;23;;;12038.5;2526.0
0;38700;ASH_COATED_OSMIUM;;;;;;;10011;20;;;;;10011.0;272.28125
0;38700;INTARIAN_PEPPER_ROOT;12032;9;12029;25;;;12035;8;12048;25;;;12033.5;2534.0
0;38800;INTARIAN_PEPPER_ROOT;12032;8;12029;23;;;12048;23;;;;;12040.0;2542.0
0;38800;ASH_COATED_OSMIUM;9990;25;;;;;10009;12;10011;25;;;9999.5;262.625
0;38900;INTARIAN_PEPPER_ROOT;12032;8;12029;18;;;12045;8;12048;18;;;12038.5;2550.0
0;38900;ASH_COATED_OSMIUM;9990;23;;;;;10008;14;10011;23;;;9999.0;279.65625
0;39000;INTARIAN_PEPPER_ROOT;12032;9;12029;18;;;12046;9;12049;18;;;12039.0;2558.0
0;39000;ASH_COATED_OSMIUM;9990;23;;;;;10008;14;;;;;9999.0;272.8125
0;39100;INTARIAN_PEPPER_ROOT;12033;10;12030;15;;;12046;10;12049;15;;;12039.5;2566.0
